0	19	0	19	25	0	20	0	0	0	13	0	0	14	0	0	0	12	8	0	0	5	12	0	14	0	0	0	0	13	15	0	14	0	0	0	0	0	0	0
0	0	26	26	13	0	14	16	12	0	0	0	0	12	0	17	0	0	11	0	0	0	0	0	0	15	0	0	0	17	0	0	15	0	0	0	16	15	0	0
0	26	0	0	19	18	7	0	0	0	0	12	0	0	0	0	18	0	0	0	0	19	0	5	0	0	0	8	0	0	0	11	9	0	0	0	6	0	13	16
0	0	0	0	0	0	0	19	0	0	0	0	24	13	0	0	0	13	0	0	13	6	10	14	0	0	19	6	15	0	0	0	0	0	22	0	8	0	9	0
0	0	0	0	0	25	0	0	0	21	0	0	0	0	0	0	15	0	19	24	0	0	0	0	0	0	14	12	12	0	13	14	0	0	11	23	0	9	0	15
0	22	0	0	14	0	0	11	0	10	0	0	15	5	0	0	0	0	0	0	18	10	0	15	0	14	0	3	0	12	0	0	0	0	0	0	12	8	0	0
0	20	20	0	10	0	0	0	0	0	10	10	0	0	17	7	0	0	0	5	0	0	0	3	0	6	0	2	3	0	0	6	0	12	0	0	0	0	0	0
32	0	20	18	9	12	0	0	0	0	0	0	0	12	0	0	0	13	10	11	0	3	0	0	0	0	0	0	0	0	7	0	1	0	0	19	0	0	0	10
0	15	15	0	0	0	0	10	0	6	0	0	8	0	15	0	0	0	0	0	0	0	16	5	17	1	8	1	0	0	1	0	0	0	0	0	0	5	0	0
0	0	0	0	17	0	15	0	20	0	13	13	0	0	9	0	0	14	3	0	0	2	0	0	0	0	3	0	8	0	4	0	0	0	14	0	0	0	0	9
0	0	0	24	0	0	0	0	0	0	0	0	0	0	12	0	0	0	8	10	0	0	0	6	13	0	0	6	4	0	3	0	8	6	4	6	0	0	0	9
0	0	0	0	0	0	8	19	0	0	0	0	0	0	0	12	10	0	3	0	0	0	0	0	0	3	0	0	2	10	0	6	0	3	2	0	0	0	8	0
0	0	22	0	0	0	0	0	24	0	0	0	0	4	0	0	0	4	0	0	0	5	0	8	0	5	6	7	2	0	0	0	0	4	0	7	3	0	0	0
0	0	0	0	0	11	0	0	0	19	0	9	3	0	11	0	11	0	5	0	0	2	0	0	0	1	0	0	2	0	5	0	0	3	0	0	1	0	0	0
0	0	0	0	0	18	9	0	8	0	13	6	0	0	0	4	0	3	0	0	10	1	0	3	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0
0	15	0	0	23	0	0	0	8	0	0	6	0	0	4	0	0	0	2	0	5	3	0	2	4	0	0	0	0	2	0	0	0	2	0	2	0	1	0	0
12	0	0	0	0	8	0	8	3	6	6	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	6	6	6	0
0	15	0	0	0	6	8	0	10	2	0	0	3	0	0	0	0	0	3	8	2	3	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	2	0	0
0	14	0	21	0	0	10	0	0	0	6	7	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	2	0	3	0	0	10	0	0	0	0	2	0	0
20	12	0	11	3	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	0	3	0	4	0	0	0	0	0	6
10	5	0	0	16	7	0	0	6	0	0	0	0	2	0	0	0	3	3	2	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
0	19	0	0	0	0	0	0	6	6	0	0	0	9	4	0	0	2	0	1	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3
17	0	0	0	0	7	0	0	0	0	0	5	0	0	2	0	0	0	0	6	0	0	0	0	1	4	1	3	0	0	3	3	0	2	0	5	0	0	0	0
