0	0	24	26	25	0	0	20	0	19	0	19	15	0	19	0	19	18	16	0	0	18	0	0	0	0	12	0	0	16	19	0	12	13	0	10	18	14	31	0
0	0	22	0	0	23	30	16	18	0	0	0	0	20	10	0	0	0	0	0	0	16	18	20	11	0	5	19	19	0	7	31	8	10	0	14	0	0	8	19
33	0	0	17	22	0	0	1	0	0	20	0	18	5	0	21	0	10	3	0	19	0	0	6	6	0	0	0	6	0	3	10	0	4	0	0	0	7	2	11
21	32	2	0	0	11	15	0	5	10	0	7	6	0	0	8	0	6	0	24	6	3	0	0	6	0	0	0	2	0	0	0	0	0	0	1	11	7	0	3
0	23	12	4	0	0	0	0	0	0	0	5	0	0	2	0	8	3	0	4	5	0	4	5	3	17	0	12	2	0	1	0	0	0	19	3	0	3	0	0
0	11	11	5	0	0	1	5	1	0	0	11	0	3	0	5	0	0	0	5	1	0	0	4	0	0	0	1	0	7	3	0	2	1	0	2	0	3	0	2
17	0	0	0	0	0	0	5	3	4	9	2	0	1	0	4	0	2	2	0	1	0	3	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
16	7	0	0	4	2	0	0	2	5	4	1	0	0	0	2	2	0	0	3	2	3	3	0	0	10	1	0	0	4	0	0	0	0	0	0	3	0	0	0
14	10	5	0	4	0	4	3	0	1	0	0	3	3	0	3	5	3	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	3	1	1	0	0
15	11	5	0	5	7	3	4	2	0	0	2	1	0	0	0	0	0	2	3	0	0	0	0	0	2	1	3	2	0	0	0	0	1	0	2	0	1	0	0
21	11	2	0	0	0	0	2	0	0	0	0	2	0	0	2	5	0	3	1	3	0	0	2	1	6	2	1	0	2	0	5	1	0	7	1	0	0	0	4
0	19	6	7	3	0	0	3	0	2	0	0	0	0	0	1	0	0	3	0	0	5	6	0	2	0	0	0	0	0	2	1	0	0	8	0	0	0	3	0
21	6	0	4	0	3	3	3	3	0	1	3	0	1	6	0	0	2	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	3	0	1	2	0	2	0
0	13	0	13	2	3	0	0	2	0	2	2	0	0	0	0	3	0	0	0	1	2	2	1	2	0	2	0	3	0	2	0	1	2	5	3	0	0	0	0
0	0	0	0	0	0	0	0	0	15	7	12	3	2	0	3	0	0	3	0	0	0	0	0	0	3	0	0	1	2	0	2	1	2	0	0	0	3	3	3
24	4	3	0	0	0	0	3	0	0	3	0	0	0	1	0	0	0	0	3	3	0	2	1	0	0	0	3	0	3	0	0	0	2	1	2	1	0	0	0
0	16	0	12	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	3	1	3	2	3	1	2	0	2	0	1	0	0	1	1	2	0	0	1	1	0
26	0	0	7	0	2	0	7	1	3	0	0	0	3	0	2	3	0	4	2	3	0	0	0	2	0	0	0	3	1	0	0	3	0	0	2	0	0	0	3
0	20	0	0	7	6	5	1	0	1	0	0	0	0	1	0	0	0	0	1	3	0	0	0	3	0	0	2	0	2	0	3	3	3	0	0	1	3	0	0
22	8	0	0	4	0	5	0	0	0	0	0	3	1	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	2	0	0	0	0	2	0	0	3	0	1
0	11	6	8	5	0	0	2	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	3	2	0	1	1	3	2	0	0	1	2	0	0	0	0	0	0
8	0	11	5	0	0	0	0	1	0	0	0	0	5	0	0	1	3	1	0	0	0	0	0	2	1	0	2	0	1	3	3	1	2	0	0	0	2	2	0
0	22	9	0	0	0	0	0	0	2	1	3	0	3	0	2	0	1	1	3	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	3	0
17	10	6	2	3	0	1	0	0	3	0	0	2	1	0	0	1	3	0	0	0	0	0	0	3	0	0	2	3	0	0	0	0	0	3	3	0	2	0	3
18	18	1	0	0	0	2	0	0	0	2	1	0	3	0	0	3	0	0	1	0	3	0	3	0	0	0	0	0	1	2	0	0	1	0	0	3	0	2	0
10	7	0	0	4	0	0	2	3	0	0	3	0	2	3	0	0	0	0	0	0	0	2	0	3	0	1	3	0	0	0	0	2	0	0	1	0	0	3	0
19	8	3	0	4	1	0	0	0	0	2	0	0	0	2	0	0	0	3	0	2	0	0	0	3	0	0	2	1	0	2	0	2	1	3	0	2	0	0	1
14	0	13	4	0	0	0	2	2	1	0	3	0	0	0	0	0	0	3	2	3	0	2	0	0	1	0	0	0	1	0	0	0	2	0	3	0	3	2	0
16	9	1	4	3	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	3	0	2	3	1	0	0
0	0	0	14	0	7	0	0	9	3	1	1	4	3	0	1	0	0	0	0	2	0	1	0	0	2	2	2	0	0	1	2	0	3	0	0	0	0	3	0
0	19	9	5	10	3	2	0	0	3	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	3	3	0	0	0	0	0	0	1	0	1	1	0
11	0	5	0	7	0	0	3	3	0	3	0	1	0	3	0	0	0	3	1	3	0	3	3	0	0	2	0	0	0	0	0	3	2	0	0	1	0	0	3
0	20	7	5	3	3	0	0	1	0	0	3	0	2	0	0	1	3	2	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	2	1	0	3	0	0
0	24	10	0	0	5	0	5	0	0	0	0	2	1	0	0	0	0	3	0	2	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	2	2	3	0
17	0	0	11	0	3	0	0	0	0	5	2	3	2	0	0	0	0	2	0	0	1	0	1	0	0	1	2	1	3	0	0	0	3	0	0	2	0	0	0
10	0	0	8	4	0	0	0	3	1	2	0	3	2	3	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	3	3	1	3	1	0	0	0	0	0
17	0	0	6	0	6	0	0	0	0	0	0	1	0	3	0	0	0	3	2	3	0	2	2	2	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
0	15	8	4	3	2	0	1	0	0	0	0	2	0	3	3	0	0	1	2	0	0	0	1	1	0	0	3	0	3	0	0	0	0	0	2	2	0	0	3
11	0	16	0	6	0	0	0	6	4	3	0	1	2	2	0	2	3	0	3	0	0	2	2	0	0	2	0	0	0	1	0	2	2	3	2	1	0	0	0
0	0	28	8	0	0	0	0	3	2	0	1	0	0	0	0	0	2	2	3	0	0	1	3	0	1	0	0	2	1	2	0	0	0	2	1	0	0	0	0
