0	23	0	22	0	20	0	0	15	0	0	0	0	0	19	0	19	0	0	9	14	11	0	0	19	0	12	10	16	22	0	0	22	0	10	0	0	17	13	0
29	0	0	0	0	12	0	11	0	27	22	26	0	0	12	0	0	12	30	8	10	0	0	0	13	17	0	0	10	0	0	0	11	18	0	16	0	8	0	0
24	12	0	0	8	0	25	0	0	7	5	0	7	0	0	0	0	0	8	1	4	7	0	16	0	7	0	8	0	0	9	0	4	0	6	0	16	0	0	0
0	24	0	0	0	14	0	0	13	0	8	0	19	27	6	30	0	0	0	0	0	0	26	0	0	0	0	8	6	0	0	28	6	13	0	21	8	8	16	0
16	7	0	12	0	0	0	0	5	0	3	0	0	0	9	13	9	0	0	3	7	0	0	8	7	0	0	0	2	0	0	5	0	2	6	0	4	4	0	0
0	22	0	10	13	0	0	15	0	0	0	0	0	0	0	4	7	0	0	0	0	11	0	13	3	5	0	0	0	0	11	5	0	3	0	1	7	2	0	25
15	0	21	10	3	6	0	0	5	0	3	0	2	6	0	0	5	0	0	2	0	0	5	0	0	0	0	3	1	0	3	3	0	0	2	0	0	0	0	0
0	0	0	20	8	1	0	0	3	8	0	0	5	0	3	0	0	5	2	0	0	4	0	0	3	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0
20	7	0	8	7	0	0	2	0	6	3	7	0	0	0	4	0	6	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	1	7	0	0	0	0	9
20	7	26	0	2	2	0	0	4	0	6	0	0	7	3	2	0	8	0	0	0	0	0	2	0	0	0	0	0	9	3	0	0	2	1	0	1	0	0	0
18	0	0	12	0	10	21	0	0	1	0	5	0	0	0	0	1	0	2	4	4	3	0	0	0	6	0	0	1	0	0	3	0	0	1	0	2	0	0	0
0	0	0	11	0	0	0	0	15	0	7	0	5	0	0	1	3	0	2	0	1	0	10	3	2	0	4	0	0	0	3	1	0	0	0	0	3	1	5	0
0	8	19	0	9	1	0	1	0	0	1	6	0	2	3	0	3	2	0	4	0	0	2	3	0	1	9	0	0	7	0	0	0	0	0	0	0	0	0	0
17	19	9	1	0	3	0	3	0	0	0	5	3	0	0	0	0	0	0	2	0	0	5	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0
0	21	0	9	0	0	14	0	1	0	3	3	2	0	0	0	0	1	0	3	0	0	0	0	0	0	3	0	0	2	3	0	0	0	1	2	2	0	0	2
8	11	0	5	2	0	8	0	2	2	0	3	2	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	1	0	0	0	0	2	0	3	3	3	0
16	10	14	8	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	1	0	0	3	0	0	2	0	0	0	2	0	0	0	0	0	2	6	0
0	0	0	0	0	14	0	0	0	15	0	0	9	3	2	4	2	0	3	0	2	0	2	0	3	1	0	0	2	0	0	0	2	0	1	0	2	0	0	0
0	12	0	0	0	9	0	0	0	3	0	3	0	2	0	4	0	0	0	2	3	0	0	1	0	0	0	2	0	1	3	0	3	3	3	0	2	0	0	0
12	7	4	0	0	3	0	0	3	2	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	3	0	0	0	0	0	0	3	0	0	2	0
17	12	0	0	4	0	0	0	3	0	0	7	0	2	0	0	0	3	0	0	0	0	0	3	0	0	4	2	0	0	0	0	1	0	0	1	0	3	2	0
0	23	7	7	0	0	0	0	2	2	1	3	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0
19	5	0	10	0	0	0	0	0	0	5	0	4	0	0	0	2	0	0	0	2	3	0	0	0	4	3	0	2	3	3	0	0	3	0	1	0	1	0	0
0	19	0	0	0	0	0	10	2	0	3	2	1	1	0	0	0	0	1	0	2	1	3	0	0	1	0	0	0	1	1	0	3	0	0	0	3	0	0	3
0	0	0	0	17	0	0	8	0	0	3	0	5	3	0	0	2	0	5	2	0	0	0	0	0	3	0	2	0	0	0	2	1	1	2	2	2	0	0	0
0	12	0	0	0	8	0	0	0	0	0	8	4	2	0	0	3	0	0	2	1	0	0	0	2	0	2	0	0	1	0	0	3	0	3	0	0	3	0	4
19	0	12	0	6	0	0	4	0	1	0	0	0	0	0	0	0	0	3	1	3	2	0	0	2	0	0	0	0	0	3	2	2	0	0	3	0	1	0	0
18	7	0	10	0	4	0	2	0	0	3	0	3	0	0	3	0	1	0	0	2	0	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	1	0
0	0	0	25	8	0	0	5	0	1	0	1	0	0	0	0	0	2	0	3	0	3	0	0	0	1	0	0	0	2	3	0	0	0	0	2	1	0	0	3
0	0	0	22	0	5	5	0	0	4	0	0	0	2	0	0	1	0	0	0	2	0	3	3	2	3	0	0	0	0	1	3	0	3	3	0	0	1	2	0
9	7	0	0	4	0	0	3	0	6	0	0	0	3	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	3
0	0	11	15	2	0	0	0	2	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	2	0	0	0	0	1	0	1	0	2	0
13	0	3	11	3	8	0	0	5	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0
0	0	20	9	2	3	0	0	2	0	0	5	0	3	3	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0
0	0	14	13	0	3	1	0	5	0	0	0	1	0	0	0	0	1	0	1	2	2	0	0	0	0	1	3	0	0	3	0	0	0	0	0	0	2	0	1
0	0	0	13	0	11	0	0	0	5	7	2	0	2	1	3	0	0	3	0	0	0	1	0	0	0	2	0	2	0	2	2	2	0	3	0	3	0	0	0
0	22	6	5	5	0	0	0	3	2	0	0	3	3	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	2
0	0	0	0	19	0	7	0	0	6	0	0	0	4	0	0	3	0	1	3	0	1	2	0	0	0	0	3	2	0	1	2	0	0	0	0	1	0	0	3
0	0	0	15	6	10	0	0	0	6	0	0	0	3	7	3	3	0	1	2	0	0	0	0	2	0	0	0	0	0	0	2	1	0	1	0	1	2	0	0
17	0	9	4	1	6	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	2	0	0	3	0	0	0	1	0	0	0	0	0	0
