0	36	22	0	0	18	0	16	18	19	24	0	22	22	9	21	0	0	20	0	5	0	13	0	18	0	0	24	16	0	25	22	10	22	0	16	15	12	0	20
25	0	9	20	10	6	15	0	10	8	7	8	0	1	0	0	0	0	0	13	4	13	1	17	4	4	17	0	6	0	0	5	0	6	0	5	4	0	0	3
0	16	0	0	10	2	10	4	6	0	1	4	10	1	4	0	12	17	0	0	0	6	0	7	0	7	5	5	0	14	3	1	0	0	11	8	2	0	0	1
0	18	0	0	0	1	1	2	0	0	1	0	0	2	0	2	1	1	8	0	0	1	0	3	3	6	0	0	0	7	1	0	0	2	0	0	0	4	8	3
23	10	0	0	0	0	0	0	0	1	3	2	1	0	2	3	5	0	2	3	2	0	0	3	2	0	1	2	4	5	1	0	3	2	0	0	2	4	0	0
0	17	6	12	2	0	0	0	0	0	0	0	0	0	3	2	0	4	0	4	0	0	0	0	0	1	1	0	3	3	3	0	8	3	3	0	0	3	7	3
19	6	0	0	2	5	0	2	0	0	0	2	0	0	0	0	3	0	0	1	3	1	1	2	0	1	1	0	0	0	0	3	0	0	0	2	1	0	0	1
0	8	9	4	1	0	1	0	0	7	0	1	0	3	0	0	0	0	0	1	2	1	2	0	2	0	3	0	1	3	1	1	0	0	0	0	1	0	9	1
10	0	8	0	0	0	0	5	0	2	0	1	0	1	2	0	1	2	2	0	2	2	1	2	0	0	2	1	1	1	0	0	2	2	0	0	3	0	0	0
0	0	18	5	5	1	0	0	0	0	0	0	0	3	1	3	3	0	0	2	2	1	3	1	2	3	0	2	0	2	2	1	0	3	2	0	0	1	0	0
0	0	0	0	0	18	4	7	0	0	0	2	1	2	0	0	3	4	3	3	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
12	5	3	3	3	2	0	3	0	2	3	0	0	0	3	0	0	2	0	0	1	3	0	0	0	2	1	0	1	2	1	0	0	0	3	2	0	0	3	0
0	20	8	0	3	0	1	0	0	0	1	0	0	1	3	0	2	1	0	0	1	0	0	0	1	1	3	0	0	0	0	0	3	0	0	3	0	1	1	1
9	0	7	2	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	0	2	3	3	0	0	2	0	3	1	3	0	2	3	0	0	0	1	2	0	0
0	18	4	4	0	0	0	3	0	1	0	0	2	2	0	0	1	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	1	0	2	0	1	2	3	0
20	2	0	0	4	0	3	0	0	0	1	3	0	1	3	0	1	0	0	1	0	0	3	1	1	0	1	0	0	0	2	0	0	0	0	0	2	3	3	3
17	0	3	0	1	0	1	5	1	0	1	2	1	0	3	0	0	0	0	2	0	2	2	0	3	2	0	2	0	0	2	0	0	0	0	0	2	0	3	0
23	0	3	1	2	0	0	0	0	2	1	1	0	3	0	3	0	0	2	1	2	0	1	2	3	2	1	0	0	2	0	0	2	0	3	3	0	0	1	1
13	3	2	2	1	0	2	1	3	0	0	0	0	0	0	1	2	0	0	2	1	2	3	0	0	3	3	2	3	0	2	0	0	3	2	1	1	0	2	0
18	2	2	3	0	0	3	3	0	0	1	0	3	0	0	1	0	2	0	0	0	2	2	0	0	0	1	1	0	0	3	3	1	0	1	1	0	1	2	0
0	0	0	12	7	1	2	2	0	0	0	0	2	2	1	0	1	1	0	0	0	1	1	0	0	2	3	1	0	0	2	2	1	1	0	0	2	0	2	3
10	3	2	1	1	0	2	1	3	0	0	0	0	1	0	1	0	3	1	0	2	0	2	0	0	0	0	2	0	0	1	1	2	3	2	0	0	0	0	0
17	0	3	0	4	2	1	3	0	0	3	0	2	0	0	1	1	2	0	0	2	0	0	0	2	1	3	0	0	0	0	0	2	0	2	3	2	2	3	0
22	0	10	1	1	2	0	0	2	0	0	0	0	0	0	1	1	0	3	3	2	2	1	0	3	0	1	0	2	3	2	2	0	0	3	0	0	0	0	1
17	10	3	3	0	3	2	0	1	2	3	0	0	0	2	0	2	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	2	3	0
20	7	0	0	3	0	0	3	1	3	2	1	0	1	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	3	0	1	0
15	3	2	0	0	0	2	3	0	2	0	0	2	2	0	1	1	0	0	1	1	1	3	0	2	0	0	0	0	1	0	2	1	0	0	0	0	1	0	2
20	8	0	0	0	5	4	3	0	2	0	1	0	0	2	2	0	0	0	0	0	3	0	1	0	0	2	0	0	1	1	0	1	0	1	0	0	1	1	0
9	0	0	10	0	3	1	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	2	0	0	0	3	2	0	0	2	0	3	3	1	2	2	0	1	1
10	0	8	1	0	1	0	3	0	0	0	1	3	0	0	0	2	0	0	2	0	1	2	0	0	0	1	3	3	0	1	0	0	0	3	3	0	0	0	3
0	0	14	0	0	10	3	3	0	0	3	2	0	3	0	0	0	2	2	0	1	0	1	0	0	0	3	0	0	3	0	0	0	0	2	0	3	2	2	3
14	5	1	3	0	1	0	0	0	2	0	2	0	1	0	0	0	0	0	2	0	0	0	1	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	3
19	0	6	0	0	4	3	0	2	0	0	2	3	0	0	1	0	1	0	2	3	1	0	0	2	0	3	0	2	0	0	3	0	0	2	1	1	3	0	3
0	16	8	0	0	0	0	3	1	3	0	1	0	3	0	0	0	0	3	1	0	3	1	1	3	1	0	2	0	1	3	1	0	0	3	1	0	1	2	3
20	0	0	3	0	0	2	0	1	1	1	0	0	1	0	0	1	2	0	0	1	0	0	0	2	0	2	0	1	1	0	0	2	0	0	0	0	0	0	0
22	3	0	5	3	0	0	0	0	4	0	0	0	0	3	0	3	2	2	3	2	3	0	2	0	1	3	0	0	0	0	0	3	0	0	0	2	1	3	2
