0	0	39	0	26	0	0	20	23	0	0	23	10	0	16	0	0	22	0	21	0	0	11	0	29	0	15	0	0	19	0	0	0	0	8	0	0	15	19	21
0	0	20	0	0	0	15	10	0	0	0	0	0	20	8	15	0	5	11	3	0	13	0	11	4	0	6	0	0	1	0	0	0	0	0	8	0	11	0	7
25	0	0	15	0	11	5	0	6	0	14	0	0	0	0	0	11	1	11	6	15	0	0	0	4	0	0	0	0	0	23	12	0	7	0	10	0	4	0	0
0	0	0	0	27	0	23	0	18	24	15	0	0	0	9	0	0	9	0	0	0	6	0	12	5	12	0	18	24	0	0	0	0	11	0	12	17	1	0	0
0	34	0	0	0	10	0	0	9	0	17	23	0	0	4	16	19	0	16	16	13	0	7	5	0	0	0	9	0	19	0	0	0	6	0	12	0	0	0	0
0	22	26	0	5	0	0	12	0	0	0	0	0	10	0	0	0	0	12	5	0	6	6	2	2	12	0	8	0	2	0	0	0	0	0	0	4	0	0	10
35	13	13	17	4	10	0	0	0	0	8	0	0	10	0	4	0	6	0	0	0	0	2	3	0	0	0	3	0	0	0	12	16	0	4	0	0	0	0	6
0	0	0	16	10	6	9	0	5	0	3	0	0	0	4	3	0	0	0	3	5	0	1	0	4	0	0	0	0	0	15	0	11	1	0	0	0	7	0	0
0	0	0	0	14	8	7	12	0	17	0	0	15	3	2	0	5	3	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	2	3	5	0	11	0
0	0	0	21	0	13	17	5	0	0	0	2	3	7	2	3	0	0	0	0	0	8	0	3	0	4	0	0	0	0	0	8	0	0	3	0	6	5	0	0
16	9	8	0	0	9	4	0	0	0	0	2	0	0	0	2	6	0	0	0	3	2	0	0	0	0	0	0	0	0	0	4	0	1	2	2	1	0	0	0
28	14	0	12	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	3	0	4	2	0	6	3	3	0	4	0	3	0	1	2	0	2	0	0	0
17	0	0	0	20	0	0	0	0	11	0	0	0	0	0	0	2	3	0	1	0	2	0	0	0	3	0	0	7	0	8	1	0	3	0	0	0	0	5	0
0	0	29	9	0	2	3	2	0	0	0	7	0	0	7	1	3	0	0	0	0	1	3	1	1	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0
21	0	10	11	0	6	0	0	2	4	1	0	8	0	0	2	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	10	0	3	0	2	0	4	0
0	0	0	0	18	8	0	0	0	8	0	0	8	0	3	0	0	1	0	3	0	2	0	0	0	2	0	0	0	1	6	0	0	0	0	0	0	1	0	1
26	1	0	0	0	0	4	0	5	0	0	3	0	0	0	3	0	0	0	0	3	0	0	3	0	0	0	2	5	0	4	0	5	0	1	1	0	0	0	0
0	0	0	18	9	5	0	0	6	0	1	0	0	0	0	3	2	0	0	0	0	3	0	3	0	2	0	0	4	0	2	1	0	0	1	0	0	0	0	3
20	0	0	11	0	0	0	0	0	12	2	0	0	0	0	0	4	0	0	0	0	2	0	3	0	1	2	1	0	2	0	2	0	1	6	0	0	2	4	0
11	0	0	6	0	0	5	4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	3	2	1
17	0	13	0	0	12	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	3	0	3	0	1	3	1	0
0	0	0	9	15	0	13	0	5	3	0	0	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	1
